model,row_id,Subject,deleted_position,term,dfbetas,abs_dfbetas
right_main,518,871762,163,c_right_hpc_vs,-0.06797012140170464,0.06797012140170464
right_main,519,186444,164,c_ICV,-0.028557180914451363,0.028557180914451363
right_main,519,186444,164,c_right_hpc_vs,-0.022143631245861498,0.022143631245861498
right_main,520,702133,165,c_ICV,-0.009328388166943076,0.009328388166943076
right_main,520,702133,165,c_right_hpc_vs,-0.0016095314142739491,0.0016095314142739491
right_main,521,177241,166,c_ICV,-0.02032092768723489,0.02032092768723489
right_main,521,177241,166,c_right_hpc_vs,-0.01682238953751288,0.01682238953751288
right_main,522,156233,167,c_ICV,-0.009634305724351595,0.009634305724351595
right_main,522,156233,167,c_right_hpc_vs,-8.389563257099828e-4,8.389563257099828e-4
right_main,523,117324,168,c_ICV,0.06767547431363043,0.06767547431363043
right_main,523,117324,168,c_right_hpc_vs,0.013941045545833506,0.013941045545833506
right_main,524,628248,169,c_ICV,0.037506638044362356,0.037506638044362356
right_main,524,628248,169,c_right_hpc_vs,0.020279499058737962,0.020279499058737962
right_main,525,122317,170,c_ICV,-0.00882808989093146,0.00882808989093146
right_main,525,122317,170,c_right_hpc_vs,-0.03454227140430283,0.03454227140430283
right_main,526,731140,171,c_ICV,0.0021047238014140586,0.0021047238014140586
right_main,526,731140,171,c_right_hpc_vs,0.06459145246534863,0.06459145246534863
right_main,527,336841,172,c_ICV,-0.009507531961606967,0.009507531961606967
right_main,527,336841,172,c_right_hpc_vs,-0.0012129085442702861,0.0012129085442702861
right_main,529,192136,173,c_ICV,-0.06309891868991477,0.06309891868991477
right_main,529,192136,173,c_right_hpc_vs,-0.024959707805360606,0.024959707805360606
right_main,530,110613,174,c_ICV,-0.06270204571379166,0.06270204571379166
right_main,530,110613,174,c_right_hpc_vs,0.08824231872461744,0.08824231872461744
right_main,531,102513,175,c_ICV,0.0022912922125045507,0.0022912922125045507
right_main,531,102513,175,c_right_hpc_vs,0.0077276962065369915,0.0077276962065369915
right_main,532,753150,176,c_ICV,6.710957940028534e-4,6.710957940028534e-4
right_main,532,753150,176,c_right_hpc_vs,-0.021733345691459915,0.021733345691459915
right_main,533,224022,177,c_ICV,-0.04923206591242499,0.04923206591242499
right_main,533,224022,177,c_right_hpc_vs,-0.005378927063068118,0.005378927063068118
right_main,534,586460,178,c_ICV,-0.00826090933913744,0.00826090933913744
right_main,534,586460,178,c_right_hpc_vs,0.00427374651617668,0.00427374651617668
